source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
HaRu19256224,198 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17474224,199 Rhodes Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18277224,2 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18321224,2 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17181224,2 Marrakech Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19571224,2 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17255224,2 Savannah Grove,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17095224,2 Twiga Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19011224,2 Winnie Mandela Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18849224,20 Khama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20199224,20 Mawimbi Makuu Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19740224,20 Mlima Tazama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19270224,200 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17982224,200 Lubumbashi Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17379224,200 Rhodes Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18355224,21 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19868224,21 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17592224,21 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17217224,21 Marrakech Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19706224,21 Mlima Tazama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17416224,21 Rhodes Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19399224,21 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19087224,21 Winnie Mandela Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19840224,22 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18389224,22 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19625224,22 Mto Mandela Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19414224,22 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18635224,23 Amin Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17700224,23 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17925224,23 Lubumbashi Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19405224,23 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18762224,24 Amin Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19215224,24 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20081224,24 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17294224,24 Tangier Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17694224,25 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19341224,25 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19158224,25 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17523224,25 Rhodes Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18087224,26 Bamenda Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20552224,26 Gbenga Adeyinka Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20317224,26 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19121224,26 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19717224,26 Mlima Tazama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19632224,26 Mto Mandela Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17223224,26 Savannah Grove,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19915224,27 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17587224,27 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20271224,27 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19169224,27 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19917224,28 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18379224,28 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20394224,28 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20254224,28 Malaika Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19126224,28 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19754224,28 Mlima Tazama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17256224,28 Savannah Grove,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18614224,29 Kano Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19690224,29 Mamba Biko Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19441224,29 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17225224,29 Savannah Grove,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18130224,3 Djibouti Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20459224,3 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18027224,3 Lubumbashi Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20868224,3 Tuku Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20577224,31 Gbenga Adeyinka Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19423224,31 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18882224,31 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19161224,32 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20857224,32 Tuku Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18262224,33 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17651224,33 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20183224,33 Mawimbi Makuu Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17522224,33 Rhodes Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18146224,34 Djibouti Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19921224,34 Jangwa Nyeupe Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20227224,34 Malaika Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17177224,34 Marrakech Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20129224,34 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19515224,34 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17322224,34 Tahrir Square,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17754224,34 Tunis Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18647224,35 Amin Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19976224,35 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17297224,35 Tangier Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19098224,35 Winnie Mandela Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20403224,36 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19686224,36 Mamba Biko Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17269224,36 Tangier Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18172224,36 Tripoli Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18903224,36 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17595224,37 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20060224,37 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17346224,37 Tahrir Square,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18337224,38 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18447224,38 Kano Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19155224,38 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18664224,39 Amin Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18310224,39 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18360224,39 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18597224,39 Kano Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19210224,39 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17800224,39 Tunis Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18913224,39 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18331224,4 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17634224,4 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18380224,4 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19476224,4 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20755224,4 Tuku Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18898224,4 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17261224,40 Tangier Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18194224,40 Tripoli Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19421224,40 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18230224,41 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19796224,41 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18398224,41 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17310224,41 Tahrir Square,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18179224,41 Tripoli Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18233224,42 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18394224,42 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19957224,42 Jangwa Nyeupe Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20276224,42 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18397224,43 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19923224,43 Jangwa Nyeupe Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19306224,43 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19646224,43 Mto Mandela Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17359224,43 Tahrir Square,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19382224,43 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19863224,44 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20509224,44 Gbenga Adeyinka Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18523224,44 Kano Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17873224,44 Lubumbashi Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19160224,44 Miriam Makeba Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19459224,44 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18291224,45 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17655224,45 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18125224,45 Djibouti Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20482224,45 Gbenga Adeyinka Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18364224,45 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20328224,45 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17185224,45 Marrakech Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19739224,45 Mlima Tazama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19590224,45 Mto Mandela Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18210224,45 Tripoli Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20682224,45 Tuku Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18317224,46 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18366224,46 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18790224,46 Khama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20802224,46 Tuku Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20103224,47 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18515224,48 Kano Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17913224,48 Lubumbashi Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20229224,48 Malaika Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19644224,48 Mto Mandela Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19038224,48 Winnie Mandela Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18867224,48 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18750224,49 Amin Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17580224,49 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17361224,49 Rhodes Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17351224,49 Tahrir Square,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18866224,49 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18279224,5 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19197224,5 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17928224,5 Lubumbashi Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17320224,5 Tahrir Square,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18214224,5 Tripoli Terrace,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19402224,5 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18883224,5 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20175224,50 Mawimbi Makuu Drive,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20149224,50 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19567224,50 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18244224,51 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20369224,51 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17752224,51 Tunis Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19403224,51 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18884224,51 Zuma Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17589224,52 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19389224,52 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18923224,52 Winnie Mandela Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17702224,53 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20027224,53 Milima Kali Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19464224,53 Mnyama Dangote Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19370224,53 Twiga Lumumba Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20640224,54 Gbenga Adeyinka Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18797224,54 Khama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19732224,54 Mlima Tazama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17080224,54 Twiga Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19911224,55 Chanzo Cha Furaha Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20318224,55 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18440224,55 Kano Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20419224,56 Johnny Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18833224,56 Khama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18328224,57 Bamako Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17731224,57 Tunis Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17167224,57 Twiga Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18063224,59 Bamenda Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu17652224,59 Constantine Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18820224,59 Khama Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu19223224,59 Kiboko Nkrumah Lane,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu20715224,59 Tuku Street,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18289224,6 Abuja Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18733224,6 Amin Road,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18115224,6 Bamenda Boulevard,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
HaRu18376224,6 Harare Avenue,Rural,Hawassa,tap_in_home_broken,Diagnose infrastructure,Backlog,\N,\N
